,CLUES,NOMBRE DE LA ENTIDAD,NOMBRE DEL MUNICIPIO,NOMBRE DE LA LOCALIDAD,NOMBRE DE LA JURISDICCION,CLAVE DE LA INSTITUCION,NOMBRE DE TIPOLOGIA,CONSULTORIOS DE MED GRAL,CONSULTORIOS EN OTRAS AREAS,TOTAL DE CONSULTORIOS,CAMAS EN AREA DE HOS,CAMAS EN OTRAS AREAS,TOTAL DE CAMAS,NOMBRE DE LA UNIDAD,OBSERVACIONES DE LA DIRECCION,CODIGO POSTAL,ESTATUS DE OPERACION,LONGITUD,LATITUD,NIVEL ATENCION
8344,DFSSA001296,CIUDAD DE MEXICO,IZTACALCO,IZTACALCO,IZTACALCO,SSA,HOSPITAL ESPECIALIZADO,3,13,16,57,13,70,HOSPITAL PEDIÁTRICO IZTACALCO,"AVENIDA COYUYA Y TERRAPLÉN DE RÍO FRÍO S/N, COL. LA CRUZ, C.P. 08310",99999.0,EN OPERACION,-99.11796656442675,19.40265525861822,TERCER NIVEL
8366,DFSSA001511,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SSA,HOSPITAL ESPECIALIZADO,0,24,24,71,19,90,HOSPITAL PEDIÁTRICO IZTAPALAPA,"CALZADA ERMITA IZTAPALAPA NO. 780, COL. GRANJAS SAN ANTONIO, C.P. 09070.",99999.0,EN OPERACION,-99.10759177995715,19.356541759184438,TERCER NIVEL
8367,DFSSA001523,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SSA,HOSPITAL GENERAL,4,2,6,18,4,22,UNIDAD MÉDICA DE LA PENITENCIARÍA DEL DISTRITO FEDERAL,"AV. ERMITA IZTAPALAPA S/N COL. SANTA MARTHA ACATITLA, DEL. IZTAPALAPA, C.P. 09510",99999.0,EN OPERACION,-99.01089537910593,19.354827734313304,SEGUNDO NIVEL
8368,DFSSA001535,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SSA,HOSPITAL GENERAL,7,6,13,18,4,22,UNIDAD MÉDICA DEL RECLUSORIO PREVENTIVO VARONIL ORIENTE,"REFORMA NO. 100, COL. LOMAS DE SAN LORENZO, DEL. IZTAPALAPA, C.P. 09900",99999.0,EN OPERACION,-99.0689632,19.3211716,SEGUNDO NIVEL
8369,DFSSA001540,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SSA,HOSPITAL GENERAL,0,32,32,143,67,210,HOSPITAL GENERAL IZTAPALAPA,"AV. ERMITA IZTAPALAPA NO. 3018, COL. CITLALI, C.P. 09660",9660.0,EN OPERACION,-99.02742859,19.34431529,SEGUNDO NIVEL
8407,DFSSA001926,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,LA MAGDALENA CONTRERAS,MAGDALENA CONTRERAS,SSA,HOSPITAL ESPECIALIZADO,0,11,11,26,13,39,HOSPITAL MATERNO INFANTIL MAGDALENA CONTRERAS,,10200.0,EN OPERACION,-99.2390967,19.31928509,TERCER NIVEL
8421,DFSSA002066,CIUDAD DE MEXICO,MILPA ALTA,VILLA MILPA ALTA,MILPA ALTA,SSA,HOSPITAL GENERAL,0,17,17,50,24,74,HOSPITAL GENERAL MILPA ALTA,"BOULEVARD NUEVO LEON NO. 386, COL. VILLA MILPA ALTA, C.P. 12000",12000.0,EN OPERACION,-99.01110735727343,19.200989767891347,SEGUNDO NIVEL
8464,DFSSA002491,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SSA,HOSPITAL ESPECIALIZADO,2,7,9,32,17,49,HOSPITAL MATERNO INFANTIL TLÁHUAC,"AV. TLÁHUAC CHALCO NO. 231, COL. LA HABANA, C.P. 13050.",13050.0,EN OPERACION,-98.99756205,19.26534605,TERCER NIVEL
8481,DFSSA002660,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL ESPECIALIZADO,2,11,13,37,20,57,HOSPITAL MATERNO INFANTIL TOPILEJO,"CALZADA SANTA CRUZ NO. 1, COL. SAN MIGUEL TOPILEJO, C.P. 14500",14500.0,EN OPERACION,-99.14008674217257,19.199100139356723,TERCER NIVEL
8482,DFSSA002672,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL GENERAL,1,15,16,37,14,51,HOSPITAL GENERAL TORRE MÉDICA TEPEPAN,"AV.LA JOYA S/N COL. VALLE ESCONDIDO, C.P. 16020",14600.0,EN OPERACION,-99.14412412,19.27645326,SEGUNDO NIVEL
8507,DFSSA002923,CIUDAD DE MEXICO,XOCHIMILCO,XOCHIMILCO,XOCHIMILCO,SSA,HOSPITAL ESPECIALIZADO,2,7,9,8,0,8,CLÍNICA HOSPITAL DE ESPECIALIDADES TOXICOLÓGICAS XOCHIMILCO,"PROLONGACIÓN DIVISIÓN DEL NORTE S/N CASI ESQ. AV. MÉXICO, COL. HUICHAPAN, C.P. 16030",99999.0,EN OPERACION,-99.114,19.2642,TERCER NIVEL
8514,DFSSA002993,CIUDAD DE MEXICO,XOCHIMILCO,XOCHIMILCO,XOCHIMILCO,SSA,HOSPITAL ESPECIALIZADO,0,18,18,63,29,92,HOSPITAL MATERNO PEDIÁTRICO XOCHIMILCO,"PROLONGACIÓN 16 DE SEPTIEMBRE Y CALZADA NATIVITAS, BARRIO XALTOCÁN, C.P. 16090",16090.0,EN OPERACION,-99.1045,19.25496591,TERCER NIVEL
8515,DFSSA003005,CIUDAD DE MEXICO,XOCHIMILCO,XOCHIMILCO,XOCHIMILCO,SSA,HOSPITAL GENERAL,4,3,7,18,1,19,UNIDAD MÉDICA DEL RECLUSORIO PREVENTIVO VARONIL SUR,"JAVIER PIÑA Y PALACIOS ESQ. MARTÍNEZ DE CASTRO, COL. SAN MATEO XALPA, DEL. XOCHIMILCO, C.P. 16800",16800.0,EN OPERACION,-99.1241004,19.2344899,SEGUNDO NIVEL
8531,DFSSA003162,CIUDAD DE MEXICO,BENITO JUÁREZ,BENITO JUAREZ,BENITO JUÁREZ,SSA,HOSPITAL GENERAL,2,19,21,198,38,236,HOSPITAL GENERAL XOCO,"AV. MÉXICO COYOACÁN S/N, ESQ. BRUNO TRAVEN, COL. GENERAL ANAYA, C.P. 03040",99999.0,EN OPERACION,-99.16236871864385,19.360121709464668,SEGUNDO NIVEL
8552,DFSSA003372,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SSA,HOSPITAL ESPECIALIZADO,1,15,16,61,19,80,HOSPITAL PEDIÁTRICO PERALVILLO,"TOLNAHUAC NO. 14, COL. SAN SIMÓN, C.P. 06920",99999.0,EN OPERACION,-99.14131337787694,19.45970846621988,TERCER NIVEL
8553,DFSSA003384,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SSA,HOSPITAL GENERAL,0,16,16,50,15,65,HOSPITAL GENERAL DR. GREGORÍO SALAS FLORES,"CARMEN NO. 42, COL. CENTRO, C.P. 06020",6020.0,EN OPERACION,-99.129455,19.437637,SEGUNDO NIVEL
8568,DFSSA003536,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SSA,HOSPITAL ESPECIALIZADO,1,26,27,76,31,107,HOSPITAL PEDIÁTRICO TACUBAYA,"CALLE ARQ. CARLOS LAZO NO.25, ESQ. GAVIOTA, COL. TACUBAYA, C.P. 11870",16870.0,EN OPERACION,-99.19081086303777,19.402548276495185,TERCER NIVEL
8569,DFSSA003541,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SSA,HOSPITAL ESPECIALIZADO,0,15,15,62,16,78,HOSPITAL PEDIÁTRICO LEGARIA,"CALZADA LEGARIA 371, COL. MÉXICO NUEVO, C.P.11260",11490.0,EN OPERACION,-99.2028793,19.4508177,TERCER NIVEL
8570,DFSSA003553,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SSA,HOSPITAL GENERAL,0,25,25,118,55,173,HOSPITAL GENERAL DR. RUBÉN LEÑERO,"PLAN DE SAN LUIS Y DÍAZ MIRÓN, COL. CASCO DE SANTO TOMÁS, C.P. 11340.",11340.0,EN OPERACION,-99.169030,19.451306,SEGUNDO NIVEL
8581,DFSSA003664,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SSA,HOSPITAL ESPECIALIZADO,0,4,4,14,3,17,CLÍNICA HOSPITAL DE ESPECIALIDADES TOXICOLÓGICAS VENUSTIANO CARRANZA,"ERNESTO P. URUCHURTU ESQ. PROLONGACIÓN RÍO CHURUBUSCO S/N COL. ADOLFO LÓPEZ MATEOS,  C.P. 15790",99999.0,EN OPERACION,-99.0693,19.4214,TERCER NIVEL
8585,DFSSA003705,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SSA,HOSPITAL ESPECIALIZADO,1,21,22,77,43,120,HOSPITAL MATERNO INFANTIL INGUARÁN,"ESTAÑO NO. 307, ESQ. CONGRESO DE LA UNIÓN, COL. FELIPE ÁNGELES, C.P. 15310",15310.0,EN OPERACION,-99.12413705961308,19.480653814007628,TERCER NIVEL
8586,DFSSA003710,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SSA,HOSPITAL ESPECIALIZADO,0,13,13,62,24,86,HOSPITAL PEDIÁTRICO MOCTEZUMA,"ORIENTE 158 NO. 189, COL. MOCTEZUMA 2DA. SECCIÓN, C.P. 15530",15530.0,EN OPERACION,-99.0983267,19.4329363,TERCER NIVEL
8587,DFSSA003722,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,SSA,HOSPITAL GENERAL,3,25,28,183,46,229,HOSPITAL GENERAL BALBUENA,"CECILIO RÓBELO Y SUR NO.103, COL. AERONÁUTICA MILITAR, DELEGACIÓN VENUSTIANO CARRANZA  C.P. 15900",15900.0,EN OPERACION,-99.1170464,19.4242218,SEGUNDO NIVEL
8609,DFSSA003944,CIUDAD DE MEXICO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,GUSTAVO A. MADERO,SSA,HOSPITAL ESPECIALIZADO,94,0,94,391,224,615,HOSPITAL JUÁREZ DE MÉXICO,"AV. INSTITUTO POLITECNICO NACIONAL 5160, COL. MAGDALENA DE LAS SALINAS, DELG. GUSTAVO A. MADERO",7760.0,EN OPERACION,-99.13538959,19.48210883,TERCER NIVEL
8610,DFSSA003956,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL ESPECIALIZADO,145,0,145,225,0,225,INSTITUTO NACIONAL DE REHABILITACIÓN,"CALZADA MÉXICO-XOCHIMILCO 289, COL. ARENAL DE GUADALUPE",14389.0,EN OPERACION,-99.14869623,19.29019855,TERCER NIVEL
8611,DFSSA003961,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL ESPECIALIZADO,113,0,113,181,0,181,HOSPITAL GENERAL DR. MANUEL GEA GONZÁLEZ,"CALZADA DE TLALPAN 4800, COL. SECCIÓN XVI",14080.0,EN OPERACION,-99.16118113,19.29084625,TERCER NIVEL
8612,DFSSA003973,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SSA,HOSPITAL ESPECIALIZADO,253,0,253,914,0,914,HOSPITAL GENERAL DE MÉXICO,"DR. BALMIS 148, COL. DOCTORES",99999.0,EN OPERACION,-99.1151055,19.414719,TERCER NIVEL
8614,DFSSA003990,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SSA,HOSPITAL ESPECIALIZADO,31,0,31,82,0,82,HOSPITAL NACIONAL HOMEOPÁTICO,"CHIMALPOPOCA NO. 135, COL. OBRERA",6800.0,EN OPERACION,-99.1357615,19.4224891,TERCER NIVEL
8615,DFSSA004002,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SSA,HOSPITAL ESPECIALIZADO,23,0,23,128,0,128,HOSPITAL DE LA MUJER,"PROLONGACIÓN SALVADOR DIAZ MIRON 374, COL. SANTO TOMÁS",11340.0,EN OPERACION,-99.16978234436101,19.451119787073925,TERCER NIVEL
8616,DFSSA004014,CIUDAD DE MEXICO,COYOACÁN,COYOACAN,COYOACÁN,SSA,HOSPITAL ESPECIALIZADO,123,0,123,251,0,251,INSTITUTO NACIONAL DE PEDIATRÍA,"INSURGENTES SUR NO. 3700 LETRA C, COL. INSURGENTES CUICUILCO",4530.0,EN OPERACION,-99.18592387821263,19.30626800059771,TERCER NIVEL
8617,DFSSA004026,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL ESPECIALIZADO,55,0,55,175,0,175,INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSÍO VILLEGAS,"CALZ. TLALPAN NO.4502, COL. SECC. XVI",14080.0,EN OPERACION,-99.1603748,19.2918074,TERCER NIVEL
8618,DFSSA004031,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL ESPECIALIZADO,0,48,48,241,0,241,INSTITUTO NACIONAL DE CARDIOLOGÍA IGNACIO CHÁVEZ,"JUAN BADIANO NO.1, COL. SECC. XVI",14080.0,EN OPERACION,-99.1542514,19.2910955,TERCER NIVEL
8619,DFSSA004043,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL ESPECIALIZADO,83,0,83,119,0,119,INSTITUTO NACIONAL DE CANCEROLOGÍA,"AV. SAN FERNANDO NO. 22, COL. SECC. XVI",14080.0,EN OPERACION,-99.1613638,19.2875754,TERCER NIVEL
8620,DFSSA004055,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL ESPECIALIZADO,176,0,176,167,0,167,INSTITUTO NACIONAL DE CIENCIAS MÉDICAS Y NUTRICIÓN SALVADOR ZUBIRÁN,"VASCO DE QUIROGA NO.15, COL. SECC. XVI",14080.0,EN OPERACION,-99.1571623,19.2876757,TERCER NIVEL
8621,DFSSA004060,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL ESPECIALIZADO,37,0,37,126,0,126,INSTITUTO NACIONAL DE NEUROLOGÍA Y NEUROCIRUGÍA MANUEL VELASCO SUÁREZ,"AV. INSURGENTES SUR NO. 3877, COL LA FAMA",14269.0,EN OPERACION,-99.1745625,19.291224,TERCER NIVEL
8622,DFSSA004072,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL PSIQUIÁTRICO,0,110,110,50,3,53,INSTITUTO NACIONAL DE PSIQUIATRÍA RAMÓN DE LA FUENTE MUÑÍZ,"CALZADA MÉXICO-XOCHIMILCO 101, COL. SAN LORENZO HUIPULCO",14370.0,EN OPERACION,-99.1549292,19.2932993,SEGUNDO NIVEL
8623,DFSSA004084,CIUDAD DE MEXICO,CUAUHTÉMOC,CUAUHTEMOC,CUAUHTÉMOC,SSA,HOSPITAL ESPECIALIZADO,146,0,146,229,0,229,HOSPITAL INFANTIL DE MÉXICO FEDERICO GÓMEZ,"DR. MARQUEZ NO. 162, COL. DOCTORES",6720.0,EN OPERACION,-99.15196174766606,19.410665731443594,TERCER NIVEL
8624,DFSSA004096,CIUDAD DE MEXICO,MIGUEL HIDALGO,MIGUEL HIDALGO,MIGUEL HIDALGO,SSA,HOSPITAL ESPECIALIZADO,58,0,58,107,0,107,INSTITUTO NACIONAL DE PERINATOLOGÍA ISIDRO ESPINOSA DE LOS REYES,"MONTES URALES NO. 800, COL. LOMAS VIRREYES",11000.0,EN OPERACION,-99.2052927,19.4229904,TERCER NIVEL
8628,DFSSA004130,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SSA,HOSPITAL PSIQUIÁTRICO,0,27,27,150,0,150,HOSPITAL PSIQUIÁTRICO DR. SAMUEL RAMÍREZ MORENO,"KM.5.5 AUTOPISTA MÉXICO PUEBLA, COL. SANTA CATARINA",13100.0,EN OPERACION,-98.9587811,19.3211493,SEGUNDO NIVEL
8629,DFSSA004142,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL PSIQUIÁTRICO,1,64,65,95,0,95,HOSPITAL PSIQUIÁTRICO DR. JUAN N. NAVARRO,"AV. SAN BUENAVENTURA NO. 86, COL. BELISARIO DOMÍNGUEZ",14080.0,EN OPERACION,-99.160351,19.2890425,SEGUNDO NIVEL
8630,DFSSA004154,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL PSIQUIÁTRICO,0,68,68,270,0,270,HOSPITAL PSIQUIÁTRICO FRAY BERNARDINO ÁLVAREZ,"NIÑO DE JESÚS N.2, ESQUINA SAN BUENAVENTURA, COL. TLALPAN",14100.0,EN OPERACION,-99.1611137,19.2884105,SEGUNDO NIVEL
8641,DFSSA004265,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SSA,HOSPITAL ESPECIALIZADO,0,29,29,124,61,185,HOSPITAL DE ESPECIALIDADES DE LA CIUDAD DE MEXICO DR. BELISARÍO DOMÍNGUEZ,"AV. TLAHUAC NO. 4866, ESQUINA ZACATLÁN, COL. SAN LORENZO TEZONCO,  C.P. 09790",9790.0,EN OPERACION,-99.0660984,19.3066411,TERCER NIVEL
8768,DFSSA017886,CIUDAD DE MEXICO,ÁLVARO OBREGÓN,ALVARO OBREGON,ÁLVARO OBREGÓN,SSA,HOSPITAL GENERAL,0,29,29,120,62,182,HOSPITAL GENERAL DR. ENRIQUE CABRERA,,1618.0,EN OPERACION,"-99.2245146,186",19.3614089,SEGUNDO NIVEL
8794,DFSSA018142,CIUDAD DE MEXICO,IZTAPALAPA,IZTAPALAPA,IZTAPALAPA,SSA,HOSPITAL INTEGRAL (COMUNITARIO),0,13,13,27,22,49,CLÍNICA HOSPITAL EMILIANO ZAPATA,"CUCO SÁNCHEZ 71, ESQ. PEDRO INFANTE, COL. AMPLIACIÓN EMILIANO ZAPATA, C.P. 16090",9638.0,EN OPERACION,-98.9784611,19.3395041,SEGUNDO NIVEL
8795,DFSSA018154,CIUDAD DE MEXICO,TLÁHUAC,TLAHUAC,TLÁHUAC,SSA,HOSPITAL GENERAL,0,34,34,120,57,177,HOSPITAL GENERAL TLÁHUAC,"AV. LA TURBA NO. 655, ESQ. CON GABRIELA MISTRAL, COL. VILLA CENTROAMERICANA Y DEL CARIBE",13278.0,EN OPERACION,-99.052743,19.287391,SEGUNDO NIVEL
8796,DFSSA018166,CIUDAD DE MEXICO,TLALPAN,TLALPAN,TLALPAN,SSA,HOSPITAL GENERAL,0,17,17,69,53,122,HOSPITAL GENERAL AJUSCO MEDIO,"ENCINOS NO. 42, ENTRE HORTENCIA Y PIÑANONA, COL. AMPLIACIÓN MIGUEL HIDALGO 4TA. SECCIÓN, C.P. 14250",99999.0,EN OPERACION,-99.20748963,19.27181239,SEGUNDO NIVEL
